gene,median_coef,fisher_stat,fisher_pval,sign_consistency,n_samples,n_sig_samples,mean_expr,pct_expr,n_positive_samples,n_negative_samples,median_dispersion,fisher_fdr,perm_pval,gradient_score,decay_pattern,cell_type
HLA-DRB5,0.000341405698297922,,1,0.5,4,0,0.21300597213006,0.159754479097545,2,2,0.67800352892148,1,,0.000341405698297922,not_significant,Treg
HLA-E,0.00206044872481388,56.0060883642525,2.8131542047278e-09,1,4,2,0.690776376907764,0.389349701393497,4,0,1.17197718851666,9.42406658583811e-08,,0.00206044872481388,linear,Treg
HMGB2,0.00176843227390133,7.9459423418013,0.438768416132153,1,4,0,0.198905109489051,0.143165228931652,4,0,0.800712098079363,1,,0.00176843227390133,not_significant,Treg
HSP90AA1,0.00236243185246386,,1,0.75,4,2,0.302090245520902,0.209688122096881,3,1,0.97713277258309,1,,0.00236243185246386,not_significant,Treg
HSP90AB1,-0.00306489044796259,,1,0.75,4,2,0.431652289316523,0.267086927670869,1,3,0.959095056327069,1,,-0.00306489044796259,not_significant,Treg
HSP90B1,-0.000715986962624108,,1,0.5,4,0,0.187292634372926,0.14200398142004,2,2,0.777432751383461,1,,-0.000715986962624108,not_significant,Treg
HSPA1A,-0.00128520011447375,,1,0.75,4,1,0.175680159256802,0.133709356337094,1,3,0.626910687742161,1,,-0.00128520011447375,not_significant,Treg
HSPB1,-0.000505756436699536,,1,0.5,4,2,0.380723291307233,0.215328467153285,2,2,0.727918258027415,1,,-0.000505756436699536,not_significant,Treg
ICAM3,-0.000335988154577734,,1,0.75,4,0,0.150796284007963,0.122428666224287,1,3,0.501898637492214,1,,-0.000335988154577734,not_significant,Treg
ICOS,-0.00152913806422173,9.99224510423389,0.265570629910042,1,4,0,0.101526211015262,0.0814532183145322,0,4,0.61515699120707,1,,-0.00152913806422173,not_significant,Treg
IFITM1,-0.000369539242449013,,1,0.5,4,1,0.422362309223623,0.274552090245521,2,2,0.964999831639753,1,,-0.000369539242449013,not_significant,Treg
IFITM3,-0.000877215958799243,,1,0.75,4,1,0.345885865958859,0.239051094890511,1,3,0.909489123028792,1,,-0.000877215958799243,not_significant,Treg
IFNAR2,0.00148886468530926,9.34818938782125,0.313779731356181,1,4,1,0.0948905109489051,0.0822826808228268,4,0,0.482014682475373,1,,0.00148886468530926,not_significant,Treg
IGF2R,-0.00157551604639599,,1,0.75,4,0,0.0972130059721301,0.0807896483078965,1,3,0.408833331157695,1,,-0.00157551604639599,not_significant,Treg
IGFBP7,0.000439543695506293,,1,0.75,4,1,0.305242203052422,0.199236894492369,3,1,1.0402592171121,1,,0.000439543695506293,not_significant,Treg
IGHA1,0.00305805283388272,,1,0.75,4,3,0.711512939615129,0.276708692767087,3,1,1.9349771407132,1,,0.00305805283388272,not_significant,Treg
IGHD,0.00112993937459335,,1,0.75,4,1,0.0738221632382216,0.0517584605175846,3,1,0.413126325124712,1,,0.00112993937459335,not_significant,Treg
IGHG1,0.000105517590209227,,1,0.5,4,2,2.95056403450564,0.624585268745853,2,2,3.11156970261199,1,,0.000105517590209227,not_significant,Treg
IGHG2,0.000561072704905147,,1,0.5,4,1,1.77405441274054,0.492700729927007,2,2,2.4982640250032,1,,0.000561072704905147,not_significant,Treg
IGHM,0.00225662728612535,,1,0.75,4,2,0.16506303915063,0.0988719309887193,3,1,0.803793471458688,1,,0.00225662728612535,not_significant,Treg
IGKC,0.00259090974936291,,1,0.75,4,4,2.14465826144658,0.535335102853351,3,1,2.7609191112969,1,,0.00259090974936291,not_significant,Treg
IL10RA,0.000786652457331681,,1,0.5,4,2,0.210185799601858,0.162906436629064,2,2,0.692867510403521,1,,0.000786652457331681,not_significant,Treg
IL12RB2,-0.00202760708617891,,1,0.75,4,1,0.156270736562707,0.111811546118115,1,3,0.757501352681793,1,,-0.00202760708617891,not_significant,Treg
IL15RA,0.000602622785289374,,1,0.75,4,0,0.115627073656271,0.0957199734571997,3,1,0.517324566465763,1,,0.000602622785289374,not_significant,Treg
IL16,0.00120225805467666,11.3630340102943,0.181965273956038,1,4,1,0.226443264764433,0.166058394160584,4,0,0.768234642754745,1,,0.00120225805467666,not_significant,Treg
IL1R1,-0.000644544450306081,,1,0.75,4,0,0.160252156602522,0.12342402123424,1,3,0.659953726626109,1,,-0.000644544450306081,not_significant,Treg
IL2RA,-0.00341815501395383,56.6264608805077,2.12964909018438e-09,1,4,3,0.275713337757133,0.160418049104181,0,4,1.12568964703854,7.92702716901963e-08,,-0.00341815501395383,linear,Treg
IL2RB,-0.000906319287479029,,1,0.75,4,1,0.129727936297279,0.104512276045123,1,3,0.543668842705034,1,,-0.000906319287479029,not_significant,Treg
IL2RG,-0.000508352256723452,,1,0.5,4,1,0.212010617120106,0.160086264100863,2,2,0.834753147652117,1,,-0.000508352256723452,not_significant,Treg
IL32,-0.000415146930603195,,1,0.75,4,1,0.898307896483079,0.437956204379562,1,3,1.34979745243209,1,,-0.000415146930603195,not_significant,Treg
IL4R,-0.000353379578469003,3.51255802403817,0.898212839537568,1,4,0,0.117949568679496,0.0998672859986729,0,4,0.561899201233963,1,,-0.000353379578469003,not_significant,Treg
IL6ST,0.00187830747472825,22.6782980199593,0.00380278482845467,1,4,2,0.183808891838089,0.141008626410086,4,0,0.796314181321831,0.0489974199050891,,0.00187830747472825,linear,Treg
IL7R,0.00285008659060025,98.0452501097312,1.07058199909298e-17,1,4,2,0.557730590577306,0.302753815527538,4,0,1.21135082188969,1.79322484848075e-15,,0.00285008659060025,linear,Treg
IRF3,-2.98343774019553e-05,,1,0.5,4,0,0.270238885202389,0.196250829462508,2,2,0.868747291001666,1,,-2.98343774019553e-05,not_significant,Treg
IRF4,0.000931868229295185,,1,0.5,4,0,0.0860982083609821,0.0706702057067021,2,2,0.472254219272546,1,,0.000931868229295185,not_significant,Treg
ITGA1,-7.45971942524675e-05,,1,0.5,4,1,0.104678168546782,0.0857664233576642,2,2,0.531603454715034,1,,-7.45971942524675e-05,not_significant,Treg
ITGAL,0.000307568402443384,,1,0.75,4,1,0.142999336429993,0.117617783676178,3,1,0.554116711898345,1,,0.000307568402443384,not_significant,Treg
ITGB1,-0.000385854853966911,,1,0.5,4,0,0.142335766423358,0.115295288652953,2,2,0.579198856004764,1,,-0.000385854853966911,not_significant,Treg
ITGB2,0.000695583657461771,,1,0.5,4,2,0.213337757133378,0.161247511612475,2,2,0.688549786133701,1,,0.000695583657461771,not_significant,Treg
ITK,0.000914799749660955,,1,0.5,4,2,0.20520902455209,0.159256801592568,2,2,0.71584160139484,1,,0.000914799749660955,not_significant,Treg
ITM2A,0.000760000824804625,,1,0.75,4,0,0.0784671532846715,0.0661911081619111,3,1,0.488036577712421,1,,0.000760000824804625,not_significant,Treg
JAK1,0.000279582170271889,,1,0.75,4,1,0.180325149303252,0.144326476443265,3,1,0.779922476447144,1,,0.000279582170271889,not_significant,Treg
JCHAIN,0.00379370342822259,,1,0.75,4,3,0.1635700066357,0.095222295952223,3,1,0.853250893350676,1,,0.00379370342822259,not_significant,Treg
JUN,-0.000511192415911484,,1,0.75,4,0,0.124419376244194,0.103019243530192,1,3,0.518442438262534,1,,-0.000511192415911484,not_significant,Treg
JUNB,0.00079087322121771,,1,0.5,4,0,0.167883211678832,0.135700066357001,2,2,0.635974874370413,1,,0.00079087322121771,not_significant,Treg
KLRB1,0.00200837287416005,,1,0.5,4,1,0.0809555408095554,0.0658593231585932,2,2,0.533281301624692,1,,0.00200837287416005,not_significant,Treg
KRT14,-0.000132276136259705,,1,0.5,4,0,0.175680159256802,0.141174518911745,2,2,0.730973127609418,1,,-0.000132276136259705,not_significant,Treg
KRT15,0.000392699083998982,,1,0.75,4,1,0.177836761778368,0.145985401459854,3,1,0.722593721657506,1,,0.000392699083998982,not_significant,Treg
KRT7,-0.00487527215409607,72.6372373125863,1.46420184509655e-12,1,4,2,0.075149303251493,0.0630391506303915,0,4,0.380783903751231,9.81015236214686e-11,,-0.00487527215409607,linear,Treg
KRT8,-0.00517912442207155,,1,0.75,4,3,0.170205706702057,0.124585268745853,1,3,0.621012671723044,1,,-0.00517912442207155,not_significant,Treg
LGALS1,-0.00011532202466134,,1,0.5,4,0,0.431486396814864,0.272395487723955,2,2,0.986435283877787,1,,-0.00011532202466134,not_significant,Treg
LGALS3,-0.00382089606159634,,1,0.75,4,2,0.156934306569343,0.119608493696085,1,3,0.550645226365304,1,,-0.00382089606159634,not_significant,Treg
LTB,0.00117660043306022,,1,0.75,4,1,0.260119442601194,0.176675514266755,3,1,0.935827450536273,1,,0.00117660043306022,not_significant,Treg
LUM,0.000274116749955816,,1,0.75,4,0,0.113138686131387,0.088420703384207,3,1,0.577425572830544,1,,0.000274116749955816,not_significant,Treg
LYZ,0.00242737644115977,,1,0.75,4,3,0.187624419376244,0.126907763769078,3,1,0.792896230172944,1,,0.00242737644115977,not_significant,Treg
MAF,0.00118422123897643,15.7770281082991,0.0456850107791389,1,4,1,0.428666224286662,0.263105507631055,4,0,1.31016048916953,0.463772079121561,,0.00118422123897643,not_significant,Treg
MALAT1,0.000966903891246288,141.938095769053,9.37721641431311e-27,1,4,2,6.22909754479098,0.758294625082946,4,0,2.46746092256152,3.14136749879489e-24,,0.000966903891246288,linear,Treg
MAPK14,-0.00152492042532517,,1,0.75,4,0,0.116622428666224,0.0960517584605176,1,3,0.513992332773819,1,,-0.00152492042532517,not_significant,Treg
MGP,-6.42340230999405e-05,,1,0.5,4,1,0.0932315859323159,0.0724950232249502,2,2,0.542538051645903,1,,-6.42340230999405e-05,not_significant,Treg
MIF,-0.00246560053343711,,1,0.75,4,2,0.396151293961513,0.261944260119443,1,3,0.888399057044976,1,,-0.00246560053343711,not_significant,Treg
MT1X,-0.00169901943323914,,1,0.75,4,1,0.141008626410086,0.113304578633046,1,3,0.54421059337757,1,,-0.00169901943323914,not_significant,Treg
MT2A,-0.00134978039025636,,1,0.75,4,2,0.519077637690776,0.294625082946251,1,3,1.23550066366723,1,,-0.00134978039025636,not_significant,Treg
MTRNR2L1,-0.0005831654566406,,1,0.5,4,0,0.0413072329130723,0.0361645653616457,2,2,0.370063252404493,1,,-0.0005831654566406,not_significant,Treg
MX1,-0.00204796763549435,,1,0.75,4,2,0.291473125414731,0.196084936960849,1,3,0.832910747256376,1,,-0.00204796763549435,not_significant,Treg
MZT2A,0.000779755074934762,,1,0.75,4,2,2.96881220968812,0.773888520238885,3,1,1.53678069855656,1,,0.000779755074934762,not_significant,Treg
NEAT1,0.000941156551407645,,1,0.75,4,2,1.58394160583942,0.593729263437293,3,1,1.6418043926273,1,,0.000941156551407645,not_significant,Treg
NFKBIA,-0.000466292530041245,,1,0.75,4,0,0.254313205043132,0.18049104180491,1,3,0.817446887851144,1,,-0.000466292530041245,not_significant,Treg
NLRC5,0.000970315364413371,,1,0.75,4,2,0.228765759787658,0.173689449236895,3,1,0.729634784297179,1,,0.000970315364413371,not_significant,Treg
NPPC,-0.00122716829709895,,1,0.75,4,0,0.29479097544791,0.205872594558726,1,3,0.819033009415639,1,,-0.00122716829709895,not_significant,Treg
NR1H2,-0.000156189851361615,,1,0.5,4,1,0.105341738553417,0.0917385534173855,2,2,0.460671089851721,1,,-0.000156189851361615,not_significant,Treg
NR3C1,0.000381327056996746,,1,0.5,4,0,0.0887524883875249,0.0763105507631055,2,2,0.480017343843033,1,,0.000381327056996746,not_significant,Treg
OAS2,0.000400664661396374,,1,0.75,4,0,0.173523556735236,0.136363636363636,3,1,0.63819253518607,1,,0.000400664661396374,not_significant,Treg
OAS3,-0.00150826688801202,,1,0.75,4,2,0.232913072329131,0.16672196416722,1,3,0.645081651415046,1,,-0.00150826688801202,not_significant,Treg
PDCD1,-0.0003210954790607,,1,0.5,4,0,0.0794625082946251,0.0666887856668879,2,2,0.432998211815138,1,,-0.0003210954790607,not_significant,Treg
PSAP,0.00174602021737883,17.1520630234983,0.0285640394104224,1,4,1,0.301758460517585,0.204379562043796,4,0,0.937807375038686,0.327987867290637,,0.00174602021737883,not_significant,Treg
PTGDR2,0.00271839017953542,10.9287401198877,0.205769669266355,1,4,0,0.0623755806237558,0.0510948905109489,4,0,0.417636333464407,1,,0.00271839017953542,not_significant,Treg
PTGES3,-0.00230169227493996,,1,0.75,4,2,0.12956204379562,0.106337093563371,1,3,0.547422793284759,1,,-0.00230169227493996,not_significant,Treg
PTPRC,0.00111680472363322,,1,0.75,4,2,0.402952886529529,0.263769077637691,3,1,0.976939723197978,1,,0.00111680472363322,not_significant,Treg
PTPRCAP,-4.017447349422e-05,,1,0.5,4,1,0.197909754479098,0.155109489051095,2,2,0.697896070286592,1,,-4.017447349422e-05,not_significant,Treg
RAC1,-0.00192031731990643,,1,0.75,4,2,0.1821499668215,0.14664897146649,1,3,0.539731958690144,1,,-0.00192031731990643,not_significant,Treg
RAC2,5.2302743451371e-05,,1,0.5,4,0,0.234240212342402,0.175514266755143,2,2,0.719607321925916,1,,5.2302743451371e-05,not_significant,Treg
RAMP1,0.000721174849007355,,1,0.5,4,0,0.0408095554080956,0.0373258128732581,2,2,0.315753640842248,1,,0.000721174849007355,not_significant,Treg
RARA,-0.00112359855486631,9.1747090915821,0.327772880383645,1,4,1,0.106834771068348,0.0915726609157266,0,4,0.472232849798501,1,,-0.00112359855486631,not_significant,Treg
RBPJ,-0.000144707772070117,,1,0.5,4,2,0.227604512276045,0.159256801592568,2,2,0.843680857106425,1,,-0.000144707772070117,not_significant,Treg
RGCC,0.000211681207007632,,1,0.75,4,0,0.116124751161248,0.0942269409422694,3,1,0.561956150874321,1,,0.000211681207007632,not_significant,Treg
RGS1,0.000500264308814649,,1,0.75,4,2,0.730424684804247,0.323988055739881,3,1,1.82833467172083,1,,0.000500264308814649,not_significant,Treg
RORA,0.0019969741771592,,1,0.75,4,1,0.107830126078301,0.0882548108825481,3,1,0.568716305524934,1,,0.0019969741771592,not_significant,Treg
RPL21,0.000170147730583372,,1,0.5,4,0,0.686960849369608,0.393331121433311,2,2,1.08737972790539,1,,0.000170147730583372,not_significant,Treg
RPL22,-0.0010901363457784,,1,0.75,4,3,0.61264100862641,0.35185799601858,1,3,1.05322081921586,1,,-0.0010901363457784,not_significant,Treg
RPL32,0.00156399664292148,,1,0.75,4,1,0.305242203052422,0.204213669542137,3,1,0.718993226147549,1,,0.00156399664292148,not_significant,Treg
RPL34,0.00189595981144129,,1,0.75,4,2,0.495189117451891,0.298274717982747,3,1,1.03844838582801,1,,0.00189595981144129,not_significant,Treg
RPL37,-1.03458954131e-05,,1,0.5,4,1,0.607664233576642,0.348208360982084,2,2,1.07125979694779,1,,-1.03458954131e-05,not_significant,Treg
RUNX3,-0.000209597998041169,,1,0.5,4,0,0.226940942269409,0.167883211678832,2,2,0.743861808734323,1,,-0.000209597998041169,not_significant,Treg
RXRB,0.000448693377561771,,1,0.75,4,1,0.0975447909754479,0.0804578633045786,3,1,0.441104555692534,1,,0.000448693377561771,not_significant,Treg
S100A10,-0.00335528555159105,77.0476565867671,1.91684499000441e-13,1,4,1,0.177339084273391,0.132879893828799,0,4,0.643768161983239,1.60535767912869e-11,,-0.00335528555159105,linear,Treg
S100A4,-0.000214736033589511,,1,0.5,4,1,0.419542136695421,0.264930325149303,2,2,1.12299965157206,1,,-0.000214736033589511,not_significant,Treg
S100A6,0.00102134355266815,,1,0.75,4,1,0.532017252820173,0.316025215660252,3,1,1.1700897408636,1,,0.00102134355266815,not_significant,Treg
S100A9,0.000499238379801423,,1,0.5,4,1,0.252820172528202,0.198573324485733,2,2,0.690475875938538,1,,0.000499238379801423,not_significant,Treg
SAT1,6.382283392754e-05,,1,0.5,4,1,0.147810218978102,0.114299933642999,2,2,0.675661087225981,1,,6.382283392754e-05,not_significant,Treg
SEC61G,-0.00036120799409816,,1,0.5,4,1,0.0778035832780358,0.0695089581950896,2,2,0.399366486175491,1,,-0.00036120799409816,not_significant,Treg
SELENOP,0.00119098671960345,,1,0.75,4,1,0.0786330457863305,0.0646980756469808,3,1,0.454688496954659,1,,0.00119098671960345,not_significant,Treg
SERPINA1,-0.00499898082695564,,1,0.5,4,2,0.201559389515594,0.129230258792303,2,2,0.587957097551891,1,,-0.00499898082695564,not_significant,Treg
SLC40A1,-0.000340255936665822,,1,0.5,4,0,0.11877903118779,0.0900796284007963,2,2,0.472549758210541,1,,-0.000340255936665822,not_significant,Treg
SOD1,-0.00180757925245482,28.8345868845334,0.000339002775628885,1,4,1,0.114465826144658,0.0914067684140677,0,4,0.56412803689438,0.0054079014207465,,-0.00180757925245482,step_10um,Treg
SOD2,-0.000193891055033864,,1,0.5,4,0,0.321499668214997,0.211678832116788,2,2,0.839839816407191,1,,-0.000193891055033864,not_significant,Treg
SPOCK2,0.00154454541011721,9.16572920784599,0.328508834652458,1,4,0,0.202388852023889,0.155607166556072,4,0,0.78129322261264,1,,0.00154454541011721,not_significant,Treg
SQSTM1,0.00030393367958722,,1,0.5,4,1,0.256801592568016,0.170537491705375,2,2,0.819292141312391,1,,0.00030393367958722,not_significant,Treg
SRGN,0.00129054595180028,,1,0.75,4,1,0.363802256138023,0.248341074983411,3,1,0.952366210609912,1,,0.00129054595180028,not_significant,Treg
STAT1,-0.000960880787107036,,1,0.75,4,0,0.230258792302588,0.1728599867286,1,3,0.70759448367211,1,,-0.000960880787107036,not_significant,Treg
STAT3,0.000389817353098939,,1,0.75,4,0,0.118613138686131,0.100033178500332,3,1,0.491629707479638,1,,0.000389817353098939,not_significant,Treg
STAT4,0.00311823482185917,,1,0.75,4,2,0.207863304578633,0.154777704047777,3,1,0.761877803261557,1,,0.00311823482185917,not_significant,Treg
STAT5B,0.00235751994069869,,1,0.75,4,0,0.0842733908427339,0.0721632382216324,3,1,0.436335006712878,1,,0.00235751994069869,not_significant,Treg
TAGLN,-0.000261935894864593,,1,0.5,4,1,0.246516257465163,0.161745189117452,2,2,0.804600474911594,1,,-0.000261935894864593,not_significant,Treg
TAP1,0.00131100037049476,,1,0.75,4,0,0.109986728599867,0.095056403450564,3,1,0.484664319446205,1,,0.00131100037049476,not_significant,Treg
TAP2,-0.000452487294388692,,1,0.75,4,0,0.11877903118779,0.100862641008626,1,3,0.543800443057853,1,,-0.000452487294388692,not_significant,Treg
TGFB1,0.00167654846068947,,1,0.75,4,0,0.113802256138023,0.0955540809555408,3,1,0.48577135026401,1,,0.00167654846068947,not_significant,Treg
TGFBR2,-0.000246508631219538,,1,0.5,4,0,0.123092236230922,0.104512276045123,2,2,0.575683306734228,1,,-0.000246508631219538,not_significant,Treg
TIGIT,0.000544900911233413,,1,0.5,4,1,0.196250829462508,0.142335766423358,2,2,0.86707245232672,1,,0.000544900911233413,not_significant,Treg
TIMP1,-0.00023817645039387,,1,0.5,4,3,0.281021897810219,0.183974784339748,2,2,0.963502330454934,1,,-0.00023817645039387,not_significant,Treg
TNFRSF12A,-0.000856168039105926,,1,0.5,4,1,0.250829462508295,0.192103516921035,2,2,0.730995690586107,1,,-0.000856168039105926,not_significant,Treg
TNFRSF14,0.000645706927254512,,1,0.75,4,0,0.183808891838089,0.147810218978102,3,1,0.617503701149,1,,0.000645706927254512,not_significant,Treg
TNFRSF18,-0.000783449913708513,7.22988778754451,0.512044970348785,1,4,0,0.171532846715329,0.127903118779031,0,4,0.77205630361388,1,,-0.000783449913708513,not_significant,Treg
TNFRSF1B,-0.00260842230441487,,1,0.75,4,2,0.1635700066357,0.124917053749171,1,3,0.639473647129597,1,,-0.00260842230441487,not_significant,Treg
TNFRSF4,-0.00134625751260013,,1,0.5,4,2,0.118115461181155,0.0900796284007963,2,2,0.616999126056303,1,,-0.00134625751260013,not_significant,Treg
TPM2,0.00116637830840827,,1,0.75,4,0,0.177339084273391,0.13735899137359,3,1,0.629587021885559,1,,0.00116637830840827,not_significant,Treg
TUBB,-0.000914413260852245,,1,0.5,4,2,0.299933642999336,0.208526874585269,2,2,0.822099421270978,1,,-0.000914413260852245,not_significant,Treg
TYK2,-1.89923542609245e-05,,1,0.5,4,0,0.635202388852024,0.309555408095554,2,2,1.18097452131633,1,,-1.89923542609245e-05,not_significant,Treg
VHL,0.00097598346348834,,1,0.75,4,1,0.16506303915063,0.135700066357001,3,1,0.627455625724316,1,,0.00097598346348834,not_significant,Treg
VIM,0.00202017004219868,,1,0.75,4,2,0.597544790975448,0.330623755806238,3,1,1.19437696441431,1,,0.00202017004219868,not_significant,Treg
VSIR,0.00427850132294018,20.9311633753232,0.00733255298488692,1,4,2,0.110982083609821,0.0917385534173855,4,0,0.566842422030361,0.0909779722198933,,0.00427850132294018,not_significant,Treg
XBP1,0.00119611276911227,,1,0.75,4,1,0.289482415394824,0.179827471798275,3,1,0.736368954265956,1,,0.00119611276911227,not_significant,Treg
YBX3,-0.00221291254308419,,1,0.75,4,2,0.117451891174519,0.0972130059721301,1,3,0.446133248833892,1,,-0.00221291254308419,not_significant,Treg
ZFP36,0.00010447160871601,,1,0.5,4,2,0.257631055076311,0.181154611811546,2,2,0.84639067866123,1,,0.00010447160871601,not_significant,Treg
CCL2,0.000202179695679644,,1,0.5,4,0,0.0940610484406105,0.0716655607166556,2,2,0.343723646965056,1,,0.000202179695679644,not_significant,Treg
CCL3,-0.00158062375441693,,1,0.75,4,0,0.0598871930988719,0.0512607830126078,1,3,0.316740857227169,1,,-0.00158062375441693,not_significant,Treg
CCL4,-0.000537592861338811,,1,0.75,4,0,0.0945587259455873,0.0680159256801593,1,3,0.444353114450603,1,,-0.000537592861338811,not_significant,Treg
CCL7,-0.00266727383896485,5.86547481336066,0.438427324096273,1,3,0,0.0190776376907764,0.0167551426675514,0,3,0.151491719494644,1,,-0.00266727383896485,not_significant,Treg
CCL8,-0.000997207536473644,8.80740414646956,0.18470275816432,1,3,1,0.0326808228268082,0.0283676177836762,0,3,0.257234165424205,1,,-0.000997207536473644,not_significant,Treg
CCL11,0.00265640388404273,,1,0.666666666666667,3,1,0.0499336429993364,0.0424684804246848,2,1,0.280790777925091,1,,0.00265640388404273,not_significant,Treg
CCL19,0.00445764691425356,28.9450776859083,0.000324212493584744,1,4,2,0.0502654280026543,0.0413072329130723,4,0,0.344487369339354,0.0054079014207465,,0.00445764691425356,linear,Treg
CCL20,-0.000353427621643854,,1,0.75,4,0,0.0413072329130723,0.0369940278699403,1,3,0.2975007618115,1,,-0.000353427621643854,not_significant,Treg
CCL21,0.00217501768536554,16.0001869486706,0.0423774362600388,1,4,1,0.0970471134704711,0.0588918380889184,4,0,0.414898198063939,0.443638785847281,,0.00217501768536554,not_significant,Treg
CCL28,-0.00177843240492017,,1,0.666666666666667,3,1,0.0399800928998009,0.0346715328467153,1,2,0.2777936793192,1,,-0.00177843240492017,not_significant,Treg
CXCL1,-5.67490319050622e-05,,1,0.666666666666667,3,0,0.0437956204379562,0.0389847378898474,1,2,0.23434511324428,1,,-5.67490319050622e-05,not_significant,Treg
CXCL2,-0.00196630979349368,,1,0.75,4,2,0.0414731254147313,0.0368281353682814,1,3,0.254077401056754,1,,-0.00196630979349368,not_significant,Treg
CXCL3,-0.000255829268692468,,1,0.75,4,0,0.0512607830126078,0.044293297942933,1,3,0.226337126981082,1,,-0.000255829268692468,not_significant,Treg
CXCL5,0.00207926463760888,,1,0.75,4,0,0.0335102853351029,0.0296947577969476,3,1,0.223469250300784,1,,0.00207926463760888,not_significant,Treg
CXCL9,0.00283514716763549,,1,0.75,4,1,0.11413404114134,0.0768082282680823,3,1,0.380755187255807,1,,0.00283514716763549,not_significant,Treg
CXCL10,0.00302599677158351,,1,0.75,4,2,0.188619774386198,0.105341738553417,3,1,0.515818361819002,1,,0.00302599677158351,not_significant,Treg
CXCL12,-3.50890202450505e-06,,1,0.5,4,0,0.0714996682149967,0.0600530856005309,2,2,0.304728380703507,1,,-3.50890202450505e-06,not_significant,Treg
CXCL14,-0.00370727441031727,,1,0.75,4,1,0.0542468480424685,0.0467816854678169,1,3,0.294916716970205,1,,-0.00370727441031727,not_significant,Treg
CXCL16,0.000406522944356987,,1,0.75,4,1,0.0807896483078965,0.0668546781685468,3,1,0.393830778561361,1,,0.000406522944356987,not_significant,Treg
CXCL17,-0.00137816267375603,,1,0.5,4,1,0.0316854678168547,0.0291970802919708,2,2,0.214525072886316,1,,-0.00137816267375603,not_significant,Treg
CX3CL1,0.00119425661084932,,1,0.5,4,1,0.0409754479097545,0.0351692103516921,2,2,0.304475523023263,1,,0.00119425661084932,not_significant,Treg
XCL1,0.00159815393671316,,1,0.75,4,0,0.0617120106171201,0.053085600530856,3,1,0.357531277017694,1,,0.00159815393671316,not_significant,Treg
CCR1,9.9595677142361e-05,,1,0.5,4,0,0.0653616456536165,0.0559057730590577,2,2,0.352856207348211,1,,9.9595677142361e-05,not_significant,Treg
CCR2,0.000974502712784528,,1,0.75,4,0,0.0532514930325149,0.0477770404777704,3,1,0.312606344780491,1,,0.000974502712784528,not_significant,Treg
CCR5,-0.00038885493306401,5.39021659066147,0.715170343615815,1,4,0,0.0919044459190444,0.0789648307896483,0,4,0.428733158168467,1,,-0.00038885493306401,not_significant,Treg
CCR7,0.00116967633556253,,1,0.75,4,0,0.084107498341075,0.072992700729927,3,1,0.421760501493808,1,,0.00116967633556253,not_significant,Treg
CCR10,8.5390219675615e-05,,1,0.5,4,0,0.0467816854678169,0.0406436629064366,2,2,0.273206054272586,1,,8.5390219675615e-05,not_significant,Treg
CXCR1,-0.00411271691851759,11.3649518363137,0.0777311377403004,1,3,1,0.0212342402123424,0.0195753151957532,0,3,0.142444744373141,0.743998032657161,,-0.00411271691851759,not_significant,Treg
CXCR2,-0.00125978253103379,,1,0.5,4,0,0.024386197743862,0.0223954877239549,2,2,0.178761209236527,1,,-0.00125978253103379,not_significant,Treg
CXCR3,-0.00114386251764069,,1,0.75,4,0,0.0792966157929662,0.0676841406768414,1,3,0.377902923788138,1,,-0.00114386251764069,not_significant,Treg
CXCR5,0.00210858648670256,,1,0.75,4,0,0.0512607830126078,0.0459522229595222,3,1,0.303454929145814,1,,0.00210858648670256,not_significant,Treg
CXCR6,0.00111321530706347,,1,0.5,4,0,0.0912408759124088,0.0749834107498341,2,2,0.407598368120184,1,,0.00111321530706347,not_significant,Treg
CX3CR1,0.000531325481527461,,1,0.666666666666667,3,0,0.0374917053749171,0.0326808228268082,2,1,0.253449989133451,1,,0.000531325481527461,not_significant,Treg
ACKR1,-0.0012354461286971,,1,0.666666666666667,3,1,0.0217319177173192,0.0200729927007299,1,2,0.167982779687896,1,,-0.0012354461286971,not_significant,Treg
ACKR3,-0.00118507114475484,,1,0.5,4,0,0.028699402786994,0.0270404777704048,2,2,0.183670283068277,1,,-0.00118507114475484,not_significant,Treg
ACKR4,-0.00177797063734545,,1,0.666666666666667,3,1,0.0295288652952887,0.0275381552753816,1,2,0.193491180451685,1,,-0.00177797063734545,not_significant,Treg
IL1A,0.000131324273366325,,1,0.5,4,0,0.0396483078964831,0.0346715328467153,2,2,0.246427889579253,1,,0.000131324273366325,not_significant,Treg
IL1B,0.00342663721332755,,1,0.5,4,1,0.0316854678168547,0.0291970802919708,2,2,0.18049477179055,1,,0.00342663721332755,not_significant,Treg
IL1RN,-0.00122774978333422,,1,0.5,4,1,0.0547445255474453,0.048772395487724,2,2,0.289212322601436,1,,-0.00122774978333422,not_significant,Treg
IL2,-0.000722312564331485,,1,0.5,4,0,0.0293629727936297,0.0278699402786994,2,2,0.202150545093842,1,,-0.000722312564331485,not_significant,Treg
IL6,-0.00208135571414274,4.52443682358271,0.806983329078491,1,4,0,0.0482747179827472,0.0429661579296616,0,4,0.2621096469892,1,,-0.00208135571414274,not_significant,Treg
IL7,-0.000826774326934185,,1,0.5,4,1,0.0429661579296616,0.0383211678832117,2,2,0.278607282655475,1,,-0.000826774326934185,not_significant,Treg
